candidate_id,comedian_id,comedian_name,matched_name,normalized_match,feed_id,podcast_title,author,feed_url,confidence,current_status,decision,review_reason,evidence
708:5632615,708,Gianmarco Soresi,"""Compulsively Pressing The Relief Button"" w/ Gianmarco Soresi","gianmarco, soresi",5632615,Shame Spiral,,https://rss.buzzsprout.com/2033791.rss,1.00,pending,,,"{""episode_title"": ""\""Compulsively Pressing The Relief Button\"" w/ Gianmarco Soresi"", ""feed_url"": ""https://rss.buzzsprout.com/2033791.rss"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15566821906, ""podcast_index_guid"": ""Buzzsprout-13067966"", ""podcast_name"": ""Shame Spiral"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""5632615"", ""source_feed_url"": ""https://rss.buzzsprout.com/2033791.rss""}"
708:6041424,708,Gianmarco Soresi,"SOTS Austin: John Goblikon, Orny Adams, Gianmarco Soresi, Austin Nasso Liza Treyger & Jeremiah Watkins| Ep 73","gianmarco, soresi",6041424,Stand-Up On The Spot,,https://rss.libsyn.com/shows/563155/destinations/4867585.xml,1.00,pending,,,"{""episode_title"": ""SOTS Austin: John Goblikon, Orny Adams, Gianmarco Soresi, Austin Nasso Liza Treyger & Jeremiah Watkins| Ep 73"", ""feed_url"": ""https://rss.libsyn.com/shows/563155/destinations/4867585.xml"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 37204647909, ""podcast_index_guid"": ""415da1f5-a86c-471f-b7e6-8fda7a8fceb1"", ""podcast_name"": ""Stand-Up On The Spot"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""6041424"", ""source_feed_url"": ""https://rss.libsyn.com/shows/563155/destinations/4867585.xml""}"
708:6434783,708,Gianmarco Soresi,Buitoni Ravioli w/ Gianmarco Soresi,"gianmarco, soresi",6434783,The Flaky Biscuit Podcast,,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/9e1ecd81-6a29-4f97-b6d5-b00d013629d2/c74faaea-52a6-42f9-8562-b00d0136a750/podcast.rss,1.00,pending,,,"{""episode_title"": ""Buitoni Ravioli w/ Gianmarco Soresi"", ""feed_url"": ""https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/9e1ecd81-6a29-4f97-b6d5-b00d013629d2/c74faaea-52a6-42f9-8562-b00d0136a750/podcast.rss"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 33452108802, ""podcast_index_guid"": ""79a095d1-5ec1-49b5-b05f-b05101550949"", ""podcast_name"": ""The Flaky Biscuit Podcast"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""6434783"", ""source_feed_url"": ""https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/9e1ecd81-6a29-4f97-b6d5-b00d013629d2/c74faaea-52a6-42f9-8562-b00d0136a750/podcast.rss""}"
708:6888289,708,Gianmarco Soresi,"The 'Bullsh*t' of Bill Maher — Gianmarco Soresi on Israel, Antisemitism, and 'Anti-Woke' Comedy","gianmarco, soresi",6888289,We're Not Kidding with Mehdi & Friends,,https://rss.libsyn.com/shows/606290/destinations/5279690.xml,1.00,pending,,,"{""episode_title"": ""The 'Bullsh*t' of Bill Maher \u2014 Gianmarco Soresi on Israel, Antisemitism, and 'Anti-Woke' Comedy"", ""feed_url"": ""https://rss.libsyn.com/shows/606290/destinations/5279690.xml"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 36546140914, ""podcast_index_guid"": ""substack:post:162086151"", ""podcast_name"": ""We're Not Kidding with Mehdi & Friends"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""6888289"", ""source_feed_url"": ""https://rss.libsyn.com/shows/606290/destinations/5279690.xml""}"
708:6916024,708,Gianmarco Soresi,"Child of Divorce, Immigrant Humor, Working Crowds & Writing Jokes with Gianmarco Soresi","gianmarco, soresi",6916024,Here's Hoping with Jayda G,,https://feeds.acast.com/public/shows/663658b32c27a30012dcb556,1.00,pending,,,"{""episode_title"": ""Child of Divorce, Immigrant Humor, Working Crowds & Writing Jokes with Gianmarco Soresi"", ""feed_url"": ""https://feeds.acast.com/public/shows/663658b32c27a30012dcb556"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 35119469562, ""podcast_index_guid"": ""676458800033250918ac9f27"", ""podcast_name"": ""Here's Hoping with Jayda G"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""6916024"", ""source_feed_url"": ""https://feeds.acast.com/public/shows/663658b32c27a30012dcb556""}"
708:7237800,708,Gianmarco Soresi,"GIANMARCO SORESI — Ohio Has Meth Raccoons, Dog Adoption Difficult, and Bible Man Lives | WNWY #30","gianmarco, soresi",7237800,What's News With You,,https://feeds.acast.com/public/shows/67c4c8b655c66cd8c711bec6,1.00,pending,,,"{""episode_title"": ""GIANMARCO SORESI \u2014 Ohio Has Meth Raccoons, Dog Adoption Difficult, and Bible Man Lives | WNWY #30"", ""feed_url"": ""https://feeds.acast.com/public/shows/67c4c8b655c66cd8c711bec6"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 42979698240, ""podcast_index_guid"": ""68d453105f6bcc1129d802b7"", ""podcast_name"": ""What's News With You"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""7237800"", ""source_feed_url"": ""https://feeds.acast.com/public/shows/67c4c8b655c66cd8c711bec6""}"
708:806908,708,Gianmarco Soresi,Episode 247: Gianmarco Soresi v. A Texting Fan,"gianmarco, soresi",806908,Blocked Party,,https://feeds.megaphone.fm/BLOCKD3808814120,1.00,pending,,,"{""episode_title"": ""Episode 247: Gianmarco Soresi v. A Texting Fan"", ""feed_url"": ""https://feeds.megaphone.fm/BLOCKD3808814120"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15573717050, ""podcast_index_guid"": ""a99f8a70-3a73-11ee-9629-336ab3c3a0fa"", ""podcast_name"": ""Blocked Party"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""806908"", ""source_feed_url"": ""https://feeds.megaphone.fm/BLOCKD3808814120""}"
708:916000,708,Gianmarco Soresi,#020 - Gianmarco Soresi - Mastering Stand-up Comedy,"gianmarco, soresi",916000,The Jackie Senatore Podcast,,https://app.kajabi.com/podcasts/2147932467/feed,1.00,pending,,,"{""episode_title"": ""#020 - Gianmarco Soresi - Mastering Stand-up Comedy"", ""feed_url"": ""https://app.kajabi.com/podcasts/2147932467/feed"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 37032552057, ""podcast_index_guid"": ""Kajabi-2148995605"", ""podcast_name"": ""The Jackie Senatore Podcast"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""916000"", ""source_feed_url"": ""https://app.kajabi.com/podcasts/2147932467/feed""}"
708:968699,708,Gianmarco Soresi,"Episode 115: Gianmarco Soresi - comedy, creativity and Jewish identity","gianmarco, soresi",968699,Beer Christianity,,https://beerchristianity.libsyn.com/rss,1.00,pending,,,"{""episode_title"": ""Episode 115: Gianmarco Soresi - comedy, creativity and Jewish identity"", ""feed_url"": ""https://beerchristianity.libsyn.com/rss"", ""matched_terms"": [""gianmarco"", ""soresi""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 44171083210, ""podcast_index_guid"": ""5f562799-2a2a-42fa-959c-631bd6238d86"", ""podcast_name"": ""Beer Christianity"", ""search_term"": ""Gianmarco Soresi"", ""source_feed_id"": ""968699"", ""source_feed_url"": ""https://beerchristianity.libsyn.com/rss""}"
832:1026342,832,David Nihill,Ep.530 ~ Adding Comedy Into Business Makes You More Money ~ David Nihill,"david, nihill",1026342,"The Business Method: Interviewing Billionaires, Billion Dollar Founders & the World’s Most Successful People 🎧🔥",,https://TheBusinessMethod.podbean.com/feed.xml,1.00,pending,,,"{""episode_title"": ""Ep.530 ~ Adding Comedy Into Business Makes You More Money ~ David Nihill"", ""feed_url"": ""https://TheBusinessMethod.podbean.com/feed.xml"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 5268172672, ""podcast_index_guid"": ""TheBusinessMethod.podbean.com/763d4328-146e-38fc-a8ee-387fd4ffb51f"", ""podcast_name"": ""The Business Method: Interviewing Billionaires, Billion Dollar Founders & the World\u2019s Most Successful People \ud83c\udfa7\ud83d\udd25"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""1026342"", ""source_feed_url"": ""https://TheBusinessMethod.podbean.com/feed.xml""}"
832:1062097,832,David Nihill,"245: How to Engage With Humor, with David Nihill","david, nihill",1062097,Coaching for Leaders,,https://feeds.podcastmirror.com/coaching-for-leaders,1.00,pending,,,"{""episode_title"": ""245: How to Engage With Humor, with David Nihill"", ""feed_url"": ""https://feeds.podcastmirror.com/coaching-for-leaders"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 39460570958, ""podcast_index_guid"": ""http://coachingforleaders.com/?post_type=podcast&p=8268"", ""podcast_name"": ""Coaching for Leaders"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""1062097"", ""source_feed_url"": ""https://feeds.podcastmirror.com/coaching-for-leaders""}"
832:1093192,832,David Nihill,David Nihill | How To Be Funny – Bringing Techniques of Standup Comedians Into Business,"david, nihill",1093192,The Derek Loudermilk Show,,https://www.spreaker.com/show/5789994/episodes/feed,1.00,pending,,,"{""episode_title"": ""David Nihill | How To Be Funny \u2013 Bringing Techniques of Standup Comedians Into Business"", ""feed_url"": ""https://www.spreaker.com/show/5789994/episodes/feed"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 722466862, ""podcast_index_guid"": ""http://derekloudermilk.com/?p=5777"", ""podcast_name"": ""The Derek Loudermilk Show"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""1093192"", ""source_feed_url"": ""https://www.spreaker.com/show/5789994/episodes/feed""}"
832:1100311,832,David Nihill,EB 09 Humor en presentaciones con David Nihill (extra ball),"david, nihill",1100311,zetatesters,,https://zetatesters.com/feed/podcast/,1.00,pending,,,"{""episode_title"": ""EB 09 Humor en presentaciones con David Nihill (extra ball)"", ""feed_url"": ""https://zetatesters.com/feed/podcast/"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 360397310, ""podcast_index_guid"": ""http://zetatesters.com/?p=1037"", ""podcast_name"": ""zetatesters"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""1100311"", ""source_feed_url"": ""https://zetatesters.com/feed/podcast/""}"
832:1170545,832,David Nihill,80. David Nihill on Hacking Public Speaking,"david, nihill",1170545,The Presentation Boss Podcast,,https://rss.whooshkaa.com/rss/podcast/id/7000,1.00,pending,,,"{""episode_title"": ""80. David Nihill on Hacking Public Speaking"", ""feed_url"": ""https://rss.whooshkaa.com/rss/podcast/id/7000"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""podcast_index"", ""podcast_index_episode_id"": 613413503, ""podcast_index_guid"": ""807d43a7-d9a2-4341-bf5f-11365bc118d5"", ""podcast_name"": ""The Presentation Boss Podcast"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""1170545"", ""source_feed_url"": ""https://rss.whooshkaa.com/rss/podcast/id/7000""}"
832:1331898,832,David Nihill,Do You Talk Funny? by David Nihill with guest David Nihill!,"david, nihill",1331898,The Book Pile,,https://rss.buzzsprout.com/1505809.rss,1.00,pending,,,"{""episode_title"": ""Do You Talk Funny? by David Nihill with guest David Nihill!"", ""feed_url"": ""https://rss.buzzsprout.com/1505809.rss"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 1537587563, ""podcast_index_guid"": ""Buzzsprout-7480324"", ""podcast_name"": ""The Book Pile"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""1331898"", ""source_feed_url"": ""https://rss.buzzsprout.com/1505809.rss""}"
832:170943,832,David Nihill,Ep 452 - David Nihill,"david, nihill",170943,What's Up Fool? Podcast,,https://www.spreaker.com/show/6281792/episodes/feed,1.00,pending,,,"{""episode_title"": ""Ep 452 - David Nihill"", ""feed_url"": ""https://www.spreaker.com/show/6281792/episodes/feed"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15576121240, ""podcast_index_guid"": ""2656004b-6021-4964-82d5-b071016ccb55"", ""podcast_name"": ""What's Up Fool? Podcast"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""170943"", ""source_feed_url"": ""https://www.spreaker.com/show/6281792/episodes/feed""}"
832:3786576,832,David Nihill,DAVID NIHILL: Irish Irony,"david, nihill",3786576,Creativity in Captivity,,https://feeds.megaphone.fm/STA9315271700,1.00,pending,,,"{""episode_title"": ""DAVID NIHILL: Irish Irony"", ""feed_url"": ""https://feeds.megaphone.fm/STA9315271700"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 17725101498, ""podcast_index_guid"": ""5046741e-8dd6-11ee-928a-0f310a41e832"", ""podcast_name"": ""Creativity in Captivity"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""3786576"", ""source_feed_url"": ""https://feeds.megaphone.fm/STA9315271700""}"
832:459936,832,David Nihill,SPOS #517 - Funny Business With David Nihill,"david, nihill",459936,Thinking With Mitch Joel,,https://sixpixels.libsyn.com/rss,1.00,pending,,,"{""episode_title"": ""SPOS #517 - Funny Business With David Nihill"", ""feed_url"": ""https://sixpixels.libsyn.com/rss"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 7408750669, ""podcast_index_guid"": ""http://www.sixpixels.com/podcast/archives/spos-517---funny-business-with-david-nihill/"", ""podcast_name"": ""Thinking With Mitch Joel"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""459936"", ""source_feed_url"": ""https://sixpixels.libsyn.com/rss""}"
832:6767552,832,David Nihill,"83: Finding the Funny, Delivering Jokes and Adding Humor to Your Public Speaking with David Nihill","david, nihill",6767552,Nerv with Ryan Williams,,https://feeds.libsyn.com/50557/rss,1.00,pending,,,"{""episode_title"": ""83: Finding the Funny, Delivering Jokes and Adding Humor to Your Public Speaking with David Nihill"", ""feed_url"": ""https://feeds.libsyn.com/50557/rss"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""podcast_index"", ""podcast_index_episode_id"": 18569648154, ""podcast_index_guid"": ""8d650461360c76c7df577f95e2f1bfb7"", ""podcast_name"": ""Nerv with Ryan Williams"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""6767552"", ""source_feed_url"": ""https://feeds.libsyn.com/50557/rss""}"
832:7284712,832,David Nihill,Bill O’Reilly Discusses the Most Evil Men Of All Time + Living Dangerously with David Nihill,"david, nihill",7284712,Adam Carolla Show,,https://rss.art19.com/adam-carolla-show,1.00,pending,,,"{""episode_title"": ""Bill O\u2019Reilly Discusses the Most Evil Men Of All Time + Living Dangerously with David Nihill"", ""feed_url"": ""https://rss.art19.com/adam-carolla-show"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 42341270646, ""podcast_index_guid"": ""gid://art19-episode-locator/V0/dxXd51j-8znRnPbWRE4ttHhBr98VNp836gA2X1pq9H4"", ""podcast_name"": ""Adam Carolla Show"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""7284712"", ""source_feed_url"": ""https://rss.art19.com/adam-carolla-show""}"
832:7337909,832,David Nihill,Do you talk funny? by David Nihill: 7 comedy habits to become a better,"david, nihill",7337909,BigIdeas.FM: Audiobooks delivered as conversational podcasts!,,https://api.substack.com/feed/podcast/5370/s/151532.rss,1.00,pending,,,"{""episode_title"": ""Do you talk funny? by David Nihill: 7 comedy habits to become a better"", ""feed_url"": ""https://api.substack.com/feed/podcast/5370/s/151532.rss"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 37831748331, ""podcast_index_guid"": ""substack:post:153792341"", ""podcast_name"": ""BigIdeas.FM: Audiobooks delivered as conversational podcasts!"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""7337909"", ""source_feed_url"": ""https://api.substack.com/feed/podcast/5370/s/151532.rss""}"
832:737349,832,David Nihill,Selling Your Book Traditionally After Self-Publishing with David Nihill,"david, nihill",737349,Behind the Book Cover,,https://feeds.transistor.fm/behind-the-cover,1.00,pending,,,"{""episode_title"": ""Selling Your Book Traditionally After Self-Publishing with David Nihill"", ""feed_url"": ""https://feeds.transistor.fm/behind-the-cover"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 15568561107, ""podcast_index_guid"": ""a05cc370-1ed1-46b4-90a1-e6f6fe20be48"", ""podcast_name"": ""Behind the Book Cover"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""737349"", ""source_feed_url"": ""https://feeds.transistor.fm/behind-the-cover""}"
832:7379487,832,David Nihill,David Nihill – Cultural Appreciation Full Special (Stand-up Comedy),"david, nihill",7379487,Just For Laughs - Standup Comedy,,https://www.spreaker.com/show/6699126/episodes/feed,1.00,pending,,,"{""episode_title"": ""David Nihill \u2013 Cultural Appreciation Full Special (Stand-up Comedy)"", ""feed_url"": ""https://www.spreaker.com/show/6699126/episodes/feed"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 51907940311, ""podcast_index_guid"": ""https://api.spreaker.com/episode/70616339"", ""podcast_name"": ""Just For Laughs - Standup Comedy"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""7379487"", ""source_feed_url"": ""https://www.spreaker.com/show/6699126/episodes/feed""}"
832:7807242,832,David Nihill,Bill O’Reilly Discusses the Most Evil Men Of All Time + Living Dangerously with David Nihill,"david, nihill",7807242,Adam Carolla Show,,https://feeds.redcircle.com/a194817b-8328-4417-be92-a4aff22de50f,1.00,pending,,,"{""episode_title"": ""Bill O\u2019Reilly Discusses the Most Evil Men Of All Time + Living Dangerously with David Nihill"", ""feed_url"": ""https://feeds.redcircle.com/a194817b-8328-4417-be92-a4aff22de50f"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 53218621333, ""podcast_index_guid"": ""gid://art19-episode-locator/V0/dxXd51j-8znRnPbWRE4ttHhBr98VNp836gA2X1pq9H4"", ""podcast_name"": ""Adam Carolla Show"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""7807242"", ""source_feed_url"": ""https://feeds.redcircle.com/a194817b-8328-4417-be92-a4aff22de50f""}"
832:863434,832,David Nihill,David Nihill and the Shelf Help Tour,"david, nihill",863434,Craft: Exploring Creativity,,http://www.crafttheshow.com/?feed=rss2,1.00,pending,,,"{""episode_title"": ""David Nihill and the Shelf Help Tour"", ""feed_url"": ""http://www.crafttheshow.com/?feed=rss2"", ""matched_terms"": [""david"", ""nihill""], ""metadata_source"": ""rss"", ""podcast_index_episode_id"": 39364799309, ""podcast_index_guid"": ""https://www.crafttheshow.com/?p=2728"", ""podcast_name"": ""Craft: Exploring Creativity"", ""search_term"": ""David Nihill"", ""source_feed_id"": ""863434"", ""source_feed_url"": ""http://www.crafttheshow.com/?feed=rss2""}"
